sample_id,source_work_order_id,label,scenario,supplier_risk_level,supplier_qualification_days,iqc_defect_rate,inventory_hold_flag,material_critical_flag,issue_over_bom_ratio,work_order_progress_ratio,scrap_rate,process_parameter_deviation,equipment_maintenance_overdue_days,equipment_calibration_overdue_days,equipment_alarm_flag,quality_hold_flag,shipment_release_gap_flag,customer_complaint_count_30d,complaint_claim_amount
MFG-S01398,WO0078,1,关键参数越限且质量冻结发运,0.5,30.0,0.03,0.0,1.0,0.851454,0.929323,0.00239,1.152629,0.0,0.0,0.0,1.0,1.0,0.0,277.802216
MFG-S01399,WO0079,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.861004,0.923215,0.023751,0.45062,0.0,0.0,0.0,0.0,0.0,1.0,1236.470825
MFG-S01400,WO0080,1,重复高额客户投诉,0.5,110.0,0.045174,0.0,0.0,0.831939,0.891175,0.005841,0.542763,0.0,1.0,0.0,0.0,0.0,4.0,50113.132812
MFG-S01401,WO0081,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.91416,0.952064,0.016661,0.167726,0.0,1.0,0.0,0.0,0.0,0.0,278.211578
MFG-S01402,WO0082,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.058183,0.885281,0.018801,0.301117,0.0,0.0,0.0,0.0,0.0,1.0,120.403145
MFG-S01403,WO0083,1,关键设备维护校准逾期并报警,0.5,141.0,0.02,0.0,1.0,0.85363,0.854493,0.108236,0.046896,14.003982,25.317141,1.0,0.0,0.0,0.0,791.613098
MFG-S01404,WO0084,1,未检关键物料领料并超BOM,0.0,172.0,0.0,1.0,1.0,1.281214,0.972528,0.082364,0.27077,0.0,0.0,0.0,0.0,0.0,0.0,462.798981
MFG-S01405,WO0085,1,多维叠加高风险,1.0,-49.843304,0.02,1.0,1.0,1.623495,0.950894,9e-05,1.50231,2.611077,0.0,1.0,0.0,1.0,6.0,56844.476562
MFG-S01406,WO0086,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.842517,0.880936,0.017109,0.407211,0.0,0.0,0.0,0.0,0.0,0.0,205.576385
MFG-S01407,WO0087,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.787291,0.94864,0.008904,0.281801,1.0,0.0,0.0,0.0,0.0,0.0,473.896881
MFG-S01408,WO0088,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.837069,0.867082,0.013541,0.101596,0.0,0.0,0.0,0.0,0.0,0.0,752.038269
MFG-S01409,WO0089,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.796744,0.897704,0.013315,0.423249,0.0,0.0,0.0,0.0,0.0,0.0,1080.372314
MFG-S01410,WO0090,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.989202,0.897243,0.019963,0.187621,0.0,0.0,0.0,0.0,0.0,0.0,843.576294
MFG-S01411,WO0091,1,多维叠加高风险,1.0,-7.483675,0.03,1.0,1.0,1.380957,0.948452,0.020336,1.444676,14.902846,0.0,1.0,0.0,1.0,4.0,29431.236328
MFG-S01412,WO0092,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.8081,0.884682,0.000544,0.626865,0.0,1.0,0.0,0.0,0.0,1.0,953.594971
MFG-S01413,WO0093,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.90952,0.961281,0.022984,0.279682,0.0,1.0,0.0,0.0,0.0,0.0,925.198547
MFG-S01414,WO0094,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.891329,0.981615,0.01576,0.253801,0.0,0.0,0.0,0.0,0.0,0.0,348.437073
MFG-S01415,WO0095,0,正常生产,0.5,200.0,0.03,0.0,1.0,1.059412,0.973339,3.5e-05,0.682519,0.0,0.0,0.0,0.0,0.0,0.0,1241.349243
MFG-S01416,WO0096,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.974571,0.893489,0.007378,0.72483,0.0,0.0,0.0,0.0,0.0,1.0,21.761427
MFG-S01417,WO0097,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.753498,1.018208,0.006096,0.4745,0.0,0.0,0.0,0.0,0.0,1.0,234.201935
MFG-S01418,WO0098,1,关键设备维护校准逾期并报警,0.0,231.0,0.0,0.0,1.0,0.951649,0.93201,0.087359,0.246167,35.626247,26.437284,1.0,0.0,0.0,1.0,642.33197
MFG-S01419,WO0099,1,未检关键物料领料并超BOM,0.5,141.0,0.02,1.0,1.0,1.321398,0.978649,0.178319,0.649647,1.0,0.0,0.0,0.0,0.0,0.0,1077.990356
MFG-S01420,WO0100,1,供应商资质过期与来料质量恶化,1.0,-79.306198,0.186245,0.0,0.0,0.900176,1.017911,0.008213,0.633483,0.0,0.0,0.0,0.0,0.0,1.0,212.49588
MFG-S01421,WO0101,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.906153,0.869555,0.003703,0.109457,0.0,0.0,0.0,0.0,0.0,0.0,1263.444702
MFG-S01422,WO0102,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.904269,0.888049,0.023122,0.398668,0.0,0.0,0.0,0.0,0.0,1.0,132.371445
MFG-S01423,WO0103,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.563552,1.026491,0.175013,0.354238,0.0,0.0,0.0,0.0,0.0,0.0,359.685211
MFG-S01424,WO0104,1,重复高额客户投诉,0.5,110.0,0.071886,0.0,0.0,0.939808,0.882596,0.009533,0.215846,0.0,1.0,0.0,0.0,0.0,4.0,21354.320312
MFG-S01425,WO0105,1,供应商资质过期与来料质量恶化,1.0,-29.905071,0.295987,0.0,1.0,0.960668,0.907476,0.013357,0.728681,0.0,1.0,0.0,0.0,0.0,1.0,1190.371948
MFG-S01426,WO0106,1,未检关键物料领料并超BOM,0.0,231.0,0.0,1.0,1.0,1.464923,0.977647,0.134263,0.67278,0.0,0.0,0.0,0.0,0.0,1.0,521.735779
MFG-S01427,WO0107,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.911996,1.013394,0.011719,0.253934,0.0,0.0,0.0,0.0,0.0,1.0,402.722046
MFG-S01428,WO0108,1,关键参数越限且质量冻结发运,0.0,172.0,0.0,0.0,0.0,0.8827,0.911904,0.007471,1.211956,0.0,0.0,0.0,1.0,1.0,1.0,193.611893
MFG-S01429,WO0109,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.751475,0.89687,0.017526,0.4543,0.0,0.0,0.0,0.0,0.0,0.0,1069.303223
MFG-S01430,WO0110,1,关键参数越限且质量冻结发运,0.5,30.0,0.0,0.0,1.0,0.895564,0.890494,0.016017,1.680528,0.0,0.0,0.0,1.0,1.0,1.0,541.640442
MFG-S01431,WO0111,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.884056,0.883623,0.02079,0.596568,1.0,0.0,0.0,0.0,0.0,0.0,1482.182617
MFG-S01432,WO0112,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.806464,0.851028,0.000257,0.704202,0.0,0.0,0.0,0.0,0.0,1.0,1453.821289
MFG-S01433,WO0113,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.768614,0.954107,0.021285,0.741712,0.0,0.0,0.0,0.0,0.0,1.0,58.621555
MFG-S01434,WO0114,1,重复高额客户投诉,0.0,231.0,0.05491,0.0,1.0,0.820226,0.928022,0.011251,0.570785,0.0,0.0,0.0,0.0,0.0,3.0,20517.375
MFG-S01435,WO0115,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.931934,0.860971,0.018714,0.485597,0.0,0.0,0.0,0.0,0.0,1.0,167.60083
MFG-S01436,WO0116,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.93376,0.909773,0.110027,0.238681,32.245163,19.279007,1.0,0.0,0.0,0.0,323.430237
MFG-S01437,WO0117,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.984004,0.919787,0.009112,0.714057,0.0,1.0,0.0,0.0,0.0,1.0,453.189575
MFG-S01438,WO0118,1,多维叠加高风险,1.0,-12.079659,0.0,1.0,1.0,1.627078,1.008585,0.015147,1.37606,18.404497,0.0,1.0,0.0,1.0,2.0,53936.078125
MFG-S01439,WO0119,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.730822,1.006464,0.070272,0.004272,0.0,0.0,0.0,0.0,0.0,1.0,890.21405
MFG-S01440,WO0120,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,0.857091,0.980457,0.094848,0.131807,30.204531,50.23399,1.0,0.0,0.0,1.0,1490.752075
MFG-S01441,WO0001,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.767774,0.896541,0.001163,0.40309,0.0,0.0,0.0,0.0,0.0,1.0,1296.028687
MFG-S01442,WO0002,1,多维叠加高风险,1.0,-38.686932,0.0,1.0,1.0,1.373905,0.954773,0.002294,1.492709,18.089138,0.0,1.0,0.0,1.0,5.0,47509.726562
MFG-S01443,WO0003,1,关键参数越限且质量冻结发运,0.5,141.0,0.02,0.0,1.0,0.908929,1.027674,0.022676,1.605725,1.0,0.0,0.0,1.0,1.0,0.0,440.702576
MFG-S01444,WO0004,1,多维叠加高风险,1.0,-51.940125,0.0,1.0,0.0,1.57352,0.920247,0.001684,1.676504,11.90278,0.0,1.0,0.0,1.0,6.0,40745.371094
MFG-S01445,WO0005,1,关键参数越限且质量冻结发运,0.5,30.0,0.02,0.0,1.0,0.81212,0.957225,0.018244,1.456363,0.0,0.0,0.0,1.0,1.0,0.0,807.130798
MFG-S01446,WO0006,1,未检关键物料领料并超BOM,0.5,30.0,0.0,1.0,1.0,1.502101,0.937035,0.175318,0.037605,0.0,0.0,0.0,0.0,0.0,1.0,750.246338
MFG-S01447,WO0007,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.886478,0.899772,0.022858,0.357288,0.0,0.0,0.0,0.0,0.0,1.0,1444.841187
MFG-S01448,WO0008,1,重复高额客户投诉,0.5,110.0,0.046732,0.0,0.0,0.95273,0.965962,0.008717,0.465948,0.0,1.0,0.0,0.0,0.0,3.0,20348.226562
MFG-S01449,WO0009,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.988493,0.9078,0.018666,0.164631,0.0,1.0,0.0,0.0,0.0,0.0,410.531128
MFG-S01450,WO0010,1,未检关键物料领料并超BOM,0.0,231.0,0.0,1.0,1.0,1.447044,0.943033,0.133538,0.617756,0.0,0.0,0.0,0.0,0.0,1.0,654.85437
MFG-S01451,WO0011,1,关键参数越限且质量冻结发运,0.5,141.0,0.02,0.0,1.0,0.814262,0.882063,0.019087,1.772267,0.0,0.0,0.0,1.0,1.0,0.0,1376.578247
MFG-S01452,WO0012,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.921087,0.97334,0.018043,0.745708,0.0,0.0,0.0,0.0,0.0,0.0,679.95166
MFG-S01453,WO0013,0,正常生产,0.5,30.0,0.03,0.0,1.0,1.006748,1.02003,0.021487,0.601134,0.0,0.0,0.0,0.0,0.0,0.0,874.678467
MFG-S01454,WO0014,1,关键参数越限且质量冻结发运,0.5,30.0,0.0,0.0,1.0,0.765706,0.909765,9.5e-05,1.215928,0.0,0.0,0.0,1.0,1.0,0.0,322.940765
MFG-S01455,WO0015,1,关键设备维护校准逾期并报警,0.5,200.0,0.02,0.0,1.0,0.775708,1.024067,0.066785,0.416921,37.428528,50.27441,1.0,0.0,0.0,0.0,709.593506
MFG-S01456,WO0016,1,关键参数越限且质量冻结发运,0.5,110.0,0.0,0.0,0.0,1.01872,0.930429,0.009622,1.734178,0.0,0.0,0.0,1.0,1.0,0.0,1272.660889
MFG-S01457,WO0017,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.04876,0.925714,0.008145,0.456545,0.0,0.0,0.0,0.0,0.0,1.0,13.338167
MFG-S01458,WO0018,1,多维叠加高风险,1.0,-21.458084,0.0,1.0,1.0,1.575636,0.867964,0.001065,1.655666,9.780061,0.0,1.0,0.0,1.0,4.0,54463.996094
MFG-S01459,WO0019,0,正常生产,0.5,141.0,0.03,0.0,1.0,0.785232,0.965146,0.006578,0.277738,0.0,0.0,0.0,0.0,0.0,0.0,848.803833
MFG-S01460,WO0020,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.018844,0.946327,0.008494,0.409759,0.0,1.0,0.0,0.0,0.0,0.0,338.483582
MFG-S01461,WO0021,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.764574,0.941143,0.024987,0.057906,0.0,1.0,0.0,0.0,0.0,0.0,69.115158
MFG-S01462,WO0022,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.930383,0.923706,0.000151,0.320126,0.0,0.0,0.0,0.0,0.0,1.0,322.886261
MFG-S01463,WO0023,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.990691,0.965552,0.022435,0.619315,0.0,0.0,0.0,0.0,0.0,1.0,114.902794
MFG-S01464,WO0024,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.031888,0.988653,0.007589,0.268853,0.0,0.0,0.0,0.0,0.0,0.0,1160.767944
MFG-S01465,WO0025,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.774658,1.005497,0.018499,0.458643,0.0,0.0,0.0,0.0,0.0,0.0,1499.270752
MFG-S01466,WO0026,1,重复高额客户投诉,0.0,231.0,0.153833,0.0,1.0,1.006788,0.923442,0.0189,0.15894,0.0,0.0,0.0,0.0,0.0,8.0,74960.570312
MFG-S01467,WO0027,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.89915,0.903452,0.019214,0.636904,1.0,0.0,0.0,0.0,0.0,0.0,740.660461
MFG-S01468,WO0028,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.932945,1.014715,0.057435,0.706783,44.949692,19.928406,1.0,0.0,0.0,1.0,1121.469116
MFG-S01469,WO0029,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.802562,0.912179,0.014815,0.325141,0.0,0.0,0.0,0.0,0.0,1.0,833.833679
MFG-S01470,WO0030,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.756748,0.912376,0.024889,0.377349,0.0,0.0,0.0,0.0,0.0,0.0,879.12616
MFG-S01471,WO0031,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.730257,0.919761,0.079144,0.54632,0.0,0.0,0.0,0.0,0.0,0.0,1098.719971
MFG-S01472,WO0032,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.043089,0.870084,0.001679,0.537648,0.0,1.0,0.0,0.0,0.0,0.0,1358.819824
MFG-S01473,WO0033,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.750549,1.005641,0.007013,0.368256,0.0,1.0,0.0,0.0,0.0,1.0,8.982392
MFG-S01474,WO0034,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.923017,0.955078,0.004405,0.682451,0.0,0.0,0.0,0.0,0.0,1.0,371.331879
MFG-S01475,WO0035,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.033831,0.860699,0.001727,0.635033,0.0,0.0,0.0,0.0,0.0,1.0,1227.814209
MFG-S01476,WO0036,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.81112,0.857287,0.105286,0.41225,29.961395,45.12793,1.0,0.0,0.0,1.0,596.955078
MFG-S01477,WO0037,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.808564,0.958377,0.012144,0.041844,0.0,0.0,0.0,0.0,0.0,0.0,293.97876
MFG-S01478,WO0038,1,重复高额客户投诉,0.5,30.0,0.130925,0.0,1.0,0.826082,0.915093,0.022363,0.410507,0.0,0.0,0.0,0.0,0.0,4.0,33300.203125
MFG-S01479,WO0039,1,重复高额客户投诉,0.5,200.0,0.107996,0.0,1.0,0.858499,0.861279,0.00614,0.13524,1.0,0.0,0.0,0.0,0.0,4.0,49018.417969
MFG-S01480,WO0040,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.865618,0.938712,0.018869,0.536415,0.0,0.0,0.0,0.0,0.0,0.0,673.078918
MFG-S01481,WO0041,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.760509,0.929355,0.001224,0.191764,0.0,0.0,0.0,0.0,0.0,0.0,1065.959961
MFG-S01482,WO0042,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.761443,0.979373,0.011549,0.697949,0.0,0.0,0.0,0.0,0.0,1.0,218.807312
MFG-S01483,WO0043,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.813462,0.897578,0.003183,0.540361,0.0,0.0,0.0,0.0,0.0,1.0,703.027466
MFG-S01484,WO0044,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.814734,0.861135,0.003742,0.231987,0.0,1.0,0.0,0.0,0.0,0.0,1107.184692
MFG-S01485,WO0045,1,供应商资质过期与来料质量恶化,1.0,-32.056469,0.245649,0.0,1.0,0.798759,0.875012,0.020758,0.540744,0.0,1.0,0.0,0.0,0.0,1.0,88.472618
MFG-S01486,WO0046,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.915721,1.022135,0.013169,0.290344,0.0,0.0,0.0,0.0,0.0,1.0,816.756104
MFG-S01487,WO0047,1,供应商资质过期与来料质量恶化,1.0,-65.240669,0.231655,0.0,1.0,0.758243,0.890335,0.020982,0.322105,0.0,0.0,0.0,0.0,0.0,0.0,551.246826
MFG-S01488,WO0048,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,0.799286,0.985911,0.118021,0.691173,24.028492,22.289911,1.0,0.0,0.0,1.0,930.763916
MFG-S01489,WO0049,1,重复高额客户投诉,0.0,322.0,0.139395,0.0,1.0,0.949144,0.889172,0.012771,0.728807,0.0,0.0,0.0,0.0,0.0,7.0,24418.75
MFG-S01490,WO0050,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.788921,1.010397,0.007834,0.061433,0.0,0.0,0.0,0.0,0.0,0.0,1445.305908
MFG-S01491,WO0051,1,供应商资质过期与来料质量恶化,1.0,-75.499443,0.099765,0.0,1.0,0.87025,0.99626,0.002847,0.580033,1.0,0.0,0.0,0.0,0.0,0.0,221.680603
MFG-S01492,WO0052,1,未检关键物料领料并超BOM,0.0,172.0,0.03,1.0,1.0,1.292048,0.956495,0.074071,0.727245,0.0,0.0,0.0,0.0,0.0,0.0,1246.276978
MFG-S01493,WO0053,1,重复高额客户投诉,0.5,30.0,0.129977,0.0,1.0,0.79306,0.880956,0.010467,0.417194,0.0,0.0,0.0,0.0,0.0,8.0,73415.210938
MFG-S01494,WO0054,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.797037,0.945474,0.01401,0.00912,0.0,0.0,0.0,0.0,0.0,1.0,603.637146
MFG-S01495,WO0055,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.842723,0.896868,0.024879,0.467212,0.0,0.0,0.0,0.0,0.0,0.0,953.287109
MFG-S01496,WO0056,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.038914,0.873237,0.005209,0.037979,0.0,1.0,0.0,0.0,0.0,1.0,878.868408
MFG-S01497,WO0057,0,正常生产,0.0,322.0,0.03,0.0,1.0,1.038585,0.892289,0.022404,0.119515,0.0,1.0,0.0,0.0,0.0,1.0,1217.020996
MFG-S01498,WO0058,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.035572,0.918199,0.014246,0.17966,0.0,0.0,0.0,0.0,0.0,0.0,1350.748657
MFG-S01499,WO0059,1,关键参数越限且质量冻结发运,0.5,141.0,0.02,0.0,1.0,0.794332,0.958074,0.024704,1.111821,0.0,0.0,0.0,1.0,1.0,1.0,887.6698
MFG-S01500,WO0060,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.951022,0.956157,0.068059,0.042455,22.691107,55.362637,1.0,0.0,0.0,0.0,717.640076
MFG-S01501,WO0061,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.906219,0.935726,0.006983,0.587338,0.0,0.0,0.0,0.0,0.0,0.0,500.360718
MFG-S01502,WO0062,1,多维叠加高风险,1.0,-29.535872,0.0,1.0,1.0,1.542067,0.978537,0.005595,1.363529,20.045437,0.0,1.0,0.0,1.0,6.0,24550.789062
MFG-S01503,WO0063,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.861118,0.901579,0.000872,0.177045,1.0,0.0,0.0,0.0,0.0,0.0,14.044876
MFG-S01504,WO0064,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.926607,0.957818,0.016967,0.273788,0.0,0.0,0.0,0.0,0.0,0.0,1499.260376
MFG-S01505,WO0065,0,正常生产,0.0,322.0,0.03,0.0,1.0,0.842583,0.859402,0.015609,0.704481,0.0,0.0,0.0,0.0,0.0,0.0,839.419189
MFG-S01506,WO0066,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.023321,0.856651,0.02028,0.623882,0.0,0.0,0.0,0.0,0.0,1.0,423.915039
MFG-S01507,WO0067,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.754689,0.914372,0.008734,0.544174,0.0,0.0,0.0,0.0,0.0,1.0,42.183231
MFG-S01508,WO0068,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.779014,0.896692,0.018404,0.698636,0.0,1.0,0.0,0.0,0.0,1.0,773.189453
MFG-S01509,WO0069,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.753355,0.952783,0.000112,0.59457,0.0,1.0,0.0,0.0,0.0,0.0,689.824524
MFG-S01510,WO0070,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.021157,0.897016,0.00336,0.442425,0.0,0.0,0.0,0.0,0.0,1.0,1452.031128
MFG-S01511,WO0071,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.867822,0.867765,0.001594,0.042549,0.0,0.0,0.0,0.0,0.0,0.0,18.427935
MFG-S01512,WO0072,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.85557,0.862933,0.012408,0.23267,0.0,0.0,0.0,0.0,0.0,0.0,32.397541
MFG-S01513,WO0073,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.917374,0.951636,0.008093,0.111565,0.0,0.0,0.0,0.0,0.0,0.0,1044.534058
MFG-S01514,WO0074,1,未检关键物料领料并超BOM,0.0,231.0,0.0,1.0,1.0,1.715769,0.867646,0.070557,0.005578,0.0,0.0,0.0,0.0,0.0,0.0,585.403625
MFG-S01515,WO0075,1,多维叠加高风险,1.0,-18.777164,0.02,1.0,1.0,1.494068,0.976582,0.007953,1.290559,11.817138,0.0,1.0,0.0,1.0,5.0,49895.046875
MFG-S01516,WO0076,0,正常生产,0.0,172.0,0.03,0.0,0.0,1.014346,0.930483,0.016582,0.516921,0.0,0.0,0.0,0.0,0.0,0.0,835.06604
MFG-S01517,WO0077,1,供应商资质过期与来料质量恶化,1.0,-4.290645,0.295253,0.0,1.0,0.809761,0.90437,0.020959,0.302752,0.0,0.0,0.0,0.0,0.0,0.0,103.21917
MFG-S01518,WO0078,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.796775,1.006314,0.010801,0.220817,0.0,0.0,0.0,0.0,0.0,1.0,600.220337
MFG-S01519,WO0079,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.751075,0.870901,0.002519,0.738041,0.0,0.0,0.0,0.0,0.0,0.0,859.802979
MFG-S01520,WO0080,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.900997,0.947278,0.015198,0.572359,0.0,1.0,0.0,0.0,0.0,1.0,1263.984863
MFG-S01521,WO0081,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.020543,0.977328,0.016836,0.408398,0.0,1.0,0.0,0.0,0.0,1.0,1155.184082
MFG-S01522,WO0082,1,供应商资质过期与来料质量恶化,1.0,-69.031227,0.141814,0.0,1.0,1.017139,0.921949,0.005636,0.650933,0.0,0.0,0.0,0.0,0.0,1.0,661.649719
MFG-S01523,WO0083,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.823977,0.85025,0.021839,0.408767,0.0,0.0,0.0,0.0,0.0,0.0,33.01009
MFG-S01524,WO0084,1,多维叠加高风险,1.0,-24.763899,0.0,1.0,0.0,1.251358,0.967219,0.008893,1.62745,15.056615,0.0,1.0,0.0,1.0,3.0,45403.175781
MFG-S01525,WO0085,1,关键参数越限且质量冻结发运,0.5,30.0,0.02,0.0,1.0,0.835742,0.986022,0.000459,1.453631,0.0,0.0,0.0,1.0,1.0,1.0,413.467865
MFG-S01526,WO0086,1,多维叠加高风险,1.0,-6.397908,0.0,1.0,1.0,1.515242,0.937125,0.009501,1.247615,2.424942,0.0,1.0,0.0,1.0,5.0,10157.519531
MFG-S01527,WO0087,0,正常生产,0.5,200.0,0.02,0.0,1.0,1.007237,0.983379,0.011528,0.127471,1.0,0.0,0.0,0.0,0.0,0.0,119.330925
MFG-S01528,WO0088,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.004209,0.956745,0.024304,0.496423,0.0,0.0,0.0,0.0,0.0,0.0,90.8638
MFG-S01529,WO0089,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.86354,0.967236,0.015402,0.664485,0.0,0.0,0.0,0.0,0.0,1.0,908.632141
MFG-S01530,WO0090,1,未检关键物料领料并超BOM,0.0,231.0,0.0,1.0,1.0,1.714959,0.860846,0.168203,0.167703,0.0,0.0,0.0,0.0,0.0,0.0,1302.299316
MFG-S01531,WO0091,1,关键参数越限且质量冻结发运,0.5,141.0,0.03,0.0,1.0,0.902734,0.993475,0.014195,1.064026,0.0,0.0,0.0,1.0,1.0,1.0,1127.866455
MFG-S01532,WO0092,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.750134,0.933847,0.01269,0.102832,0.0,1.0,0.0,0.0,0.0,1.0,295.231232
MFG-S01533,WO0093,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.952314,0.938986,0.016958,0.563074,0.0,1.0,0.0,0.0,0.0,0.0,1217.262329
MFG-S01534,WO0094,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.864311,0.928301,0.022789,0.551748,0.0,0.0,0.0,0.0,0.0,0.0,1070.557373
MFG-S01535,WO0095,1,关键参数越限且质量冻结发运,0.5,200.0,0.03,0.0,1.0,0.82269,0.931557,0.003842,1.543522,0.0,0.0,0.0,1.0,1.0,1.0,602.68219
MFG-S01536,WO0096,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.814387,0.955378,0.011849,0.630677,0.0,0.0,0.0,0.0,0.0,1.0,973.136597
MFG-S01537,WO0097,1,关键设备维护校准逾期并报警,0.0,322.0,0.02,0.0,1.0,0.868472,0.938483,0.108277,0.696353,39.629738,49.094917,1.0,0.0,0.0,0.0,577.832947
MFG-S01538,WO0098,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.043196,0.948918,0.021285,0.066601,0.0,0.0,0.0,0.0,0.0,0.0,300.50882
MFG-S01539,WO0099,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.952196,0.997383,0.017119,0.574809,1.0,0.0,0.0,0.0,0.0,0.0,91.141808
MFG-S01540,WO0100,1,未检关键物料领料并超BOM,0.0,172.0,0.0,1.0,1.0,1.687358,0.972857,0.065783,0.113866,0.0,0.0,0.0,0.0,0.0,1.0,1498.932983
MFG-S01541,WO0101,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.774887,0.915434,0.019605,0.640042,0.0,0.0,0.0,0.0,0.0,1.0,1095.40332
MFG-S01542,WO0102,1,多维叠加高风险,1.0,-42.477573,0.0,1.0,1.0,1.497473,0.876466,0.018056,1.371562,21.542013,0.0,1.0,0.0,1.0,3.0,35669.953125
MFG-S01543,WO0103,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.848391,0.991316,0.007061,0.160276,0.0,0.0,0.0,0.0,0.0,0.0,356.019958
MFG-S01544,WO0104,1,关键参数越限且质量冻结发运,0.5,110.0,0.03,0.0,0.0,0.842383,0.926594,0.007686,1.440292,0.0,1.0,0.0,1.0,1.0,0.0,704.129761
